Entity,Code,Year,Population
United Kingdom,GBR,1857,28360774
United Kingdom,GBR,1858,28533291
United Kingdom,GBR,1859,28719933
United Kingdom,GBR,1860,28920894
United Kingdom,GBR,1861,29136372
United Kingdom,GBR,1862,29366564
United Kingdom,GBR,1863,29611672
United Kingdom,GBR,1864,29858827
United Kingdom,GBR,1865,30108044
United Kingdom,GBR,1866,30359341
United Kingdom,GBR,1867,30612735
United Kingdom,GBR,1868,30868245
United Kingdom,GBR,1869,31134963
United Kingdom,GBR,1870,31413071
United Kingdom,GBR,1871,31702755
United Kingdom,GBR,1872,32004200
United Kingdom,GBR,1873,32317597
United Kingdom,GBR,1874,32634063
United Kingdom,GBR,1875,32953628
United Kingdom,GBR,1876,33276322
United Kingdom,GBR,1877,33602176
United Kingdom,GBR,1878,33931221
United Kingdom,GBR,1879,34250722
United Kingdom,GBR,1880,34560483
United Kingdom,GBR,1881,34860309
United Kingdom,GBR,1882,35149998
United Kingdom,GBR,1883,35429349
United Kingdom,GBR,1884,35710919
United Kingdom,GBR,1885,35994727
United Kingdom,GBR,1886,36280791
United Kingdom,GBR,1887,36569128
United Kingdom,GBR,1888,36859757
United Kingdom,GBR,1889,37163257
United Kingdom,GBR,1890,37479831
United Kingdom,GBR,1891,37809681
United Kingdom,GBR,1892,38153013
United Kingdom,GBR,1893,38510036
United Kingdom,GBR,1894,38870400
United Kingdom,GBR,1895,39234136
United Kingdom,GBR,1896,39601276
United Kingdom,GBR,1897,39971851
United Kingdom,GBR,1898,40345894
United Kingdom,GBR,1899,40718496
United Kingdom,GBR,1900,41089602
United Kingdom,GBR,1901,41459153
United Kingdom,GBR,1902,41827091
United Kingdom,GBR,1903,42193357
United Kingdom,GBR,1904,42562831
United Kingdom,GBR,1905,42935539
United Kingdom,GBR,1906,43311511
United Kingdom,GBR,1907,43690776
United Kingdom,GBR,1908,44073361
United Kingdom,GBR,1909,44417852
United Kingdom,GBR,1910,44723743
United Kingdom,GBR,1911,44990527
United Kingdom,GBR,1912,45217688
United Kingdom,GBR,1913,45404707
United Kingdom,GBR,1914,45592500
United Kingdom,GBR,1915,45781070
United Kingdom,GBR,1916,45970420
United Kingdom,GBR,1917,46160552
United Kingdom,GBR,1918,46352692
United Kingdom,GBR,1919,46487478
United Kingdom,GBR,1920,46564792
United Kingdom,GBR,1921,46584515
United Kingdom,GBR,1922,46546526
United Kingdom,GBR,1923,46450703
United Kingdom,GBR,1924,46355077
United Kingdom,GBR,1925,46259648
United Kingdom,GBR,1926,46164416
United Kingdom,GBR,1927,46069379
United Kingdom,GBR,1928,45974538
United Kingdom,GBR,1929,45944804
United Kingdom,GBR,1930,45980369
United Kingdom,GBR,1931,46081427
United Kingdom,GBR,1932,46248173
United Kingdom,GBR,1933,46480802
United Kingdom,GBR,1934,46714602
United Kingdom,GBR,1935,46949578
United Kingdom,GBR,1936,47185735
United Kingdom,GBR,1937,47423081
United Kingdom,GBR,1938,47661620
United Kingdom,GBR,1939,47890226
United Kingdom,GBR,1940,48108804
United Kingdom,GBR,1941,48317261
United Kingdom,GBR,1942,48515502
United Kingdom,GBR,1943,48703433
United Kingdom,GBR,1944,48892093
United Kingdom,GBR,1945,49081483
United Kingdom,GBR,1946,49271606
United Kingdom,GBR,1947,49462466
United Kingdom,GBR,1948,49654066
United Kingdom,GBR,1949,49851583
United Kingdom,GBR,1950,50055068
United Kingdom,GBR,1951,50271908
United Kingdom,GBR,1952,50484812
United Kingdom,GBR,1953,50728620
United Kingdom,GBR,1954,50969936
United Kingdom,GBR,1955,51193272
United Kingdom,GBR,1956,51421616
United Kingdom,GBR,1957,51682404
United Kingdom,GBR,1958,51960820
United Kingdom,GBR,1959,52241648
United Kingdom,GBR,1960,52543024
United Kingdom,GBR,1961,52861256
United Kingdom,GBR,1962,53183636
United Kingdom,GBR,1963,53508520
United Kingdom,GBR,1964,53861504
United Kingdom,GBR,1965,54229568
United Kingdom,GBR,1966,54560504
United Kingdom,GBR,1967,54876360
United Kingdom,GBR,1968,55169252
United Kingdom,GBR,1969,55420524
United Kingdom,GBR,1970,55650160
United Kingdom,GBR,1971,55875904
United Kingdom,GBR,1972,56057324
United Kingdom,GBR,1973,56166632
United Kingdom,GBR,1974,56233776
United Kingdom,GBR,1975,56266852
United Kingdom,GBR,1976,56263232
United Kingdom,GBR,1977,56244844
United Kingdom,GBR,1978,56240768
United Kingdom,GBR,1979,56265152
United Kingdom,GBR,1980,56326328
United Kingdom,GBR,1981,56395848
United Kingdom,GBR,1982,56450132
United Kingdom,GBR,1983,56501616
United Kingdom,GBR,1984,56568252
United Kingdom,GBR,1985,56643040
United Kingdom,GBR,1986,56721912
United Kingdom,GBR,1987,56826320
United Kingdom,GBR,1988,56952648
United Kingdom,GBR,1989,57076096
United Kingdom,GBR,1990,57210444
United Kingdom,GBR,1991,57359452
United Kingdom,GBR,1992,57509240
United Kingdom,GBR,1993,57647464
United Kingdom,GBR,1994,57785900
United Kingdom,GBR,1995,57930364
United Kingdom,GBR,1996,58078584
United Kingdom,GBR,1997,58250192
United Kingdom,GBR,1998,58438320
United Kingdom,GBR,1999,58635204
United Kingdom,GBR,2000,58850044
United Kingdom,GBR,2001,59092016
United Kingdom,GBR,2002,59355688
United Kingdom,GBR,2003,59649800
United Kingdom,GBR,2004,59995852
United Kingdom,GBR,2005,60383740
United Kingdom,GBR,2006,60803700
United Kingdom,GBR,2007,61260680
United Kingdom,GBR,2008,61742152
United Kingdom,GBR,2009,62243384
United Kingdom,GBR,2010,62760048
United Kingdom,GBR,2011,63286360
United Kingdom,GBR,2012,63808728
United Kingdom,GBR,2013,64302296
United Kingdom,GBR,2014,64773504
United Kingdom,GBR,2015,65224368
United Kingdom,GBR,2016,65655204
United Kingdom,GBR,2017,66064808
United Kingdom,GBR,2018,66432996
United Kingdom,GBR,2019,66778660
United Kingdom,GBR,2020,67059472
United Kingdom,GBR,2021,67281040
