Entity,Code,Year,Population
Sweden,SWE,1905,5289570
Sweden,SWE,1906,5323091
Sweden,SWE,1907,5356825
Sweden,SWE,1908,5390772
Sweden,SWE,1909,5426317
Sweden,SWE,1910,5463482
Sweden,SWE,1911,5502286
Sweden,SWE,1912,5542751
Sweden,SWE,1913,5584898
Sweden,SWE,1914,5627365
Sweden,SWE,1915,5670156
Sweden,SWE,1916,5713272
Sweden,SWE,1917,5756715
Sweden,SWE,1918,5800311
Sweden,SWE,1919,5840331
Sweden,SWE,1920,5876734
Sweden,SWE,1921,5909474
Sweden,SWE,1922,5938507
Sweden,SWE,1923,5963789
Sweden,SWE,1924,5989178
Sweden,SWE,1925,6014675
Sweden,SWE,1926,6040280
Sweden,SWE,1927,6065995
Sweden,SWE,1928,6091819
Sweden,SWE,1929,6116959
Sweden,SWE,1930,6141408
Sweden,SWE,1931,6165161
Sweden,SWE,1932,6188213
Sweden,SWE,1933,6210556
Sweden,SWE,1934,6232980
Sweden,SWE,1935,6255485
Sweden,SWE,1936,6278071
Sweden,SWE,1937,6300739
Sweden,SWE,1938,6323489
Sweden,SWE,1939,6354332
Sweden,SWE,1940,6393377
Sweden,SWE,1941,6440733
Sweden,SWE,1942,6496512
Sweden,SWE,1943,6560825
Sweden,SWE,1944,6625775
Sweden,SWE,1945,6691367
Sweden,SWE,1946,6757610
Sweden,SWE,1947,6824507
Sweden,SWE,1948,6892068
Sweden,SWE,1949,6955459
Sweden,SWE,1950,7014611
Sweden,SWE,1951,7068422
Sweden,SWE,1952,7119455
Sweden,SWE,1953,7169979
Sweden,SWE,1954,7217603
Sweden,SWE,1955,7264358
Sweden,SWE,1956,7312100
Sweden,SWE,1957,7358125
Sweden,SWE,1958,7403293
Sweden,SWE,1959,7449319
Sweden,SWE,1960,7492907
Sweden,SWE,1961,7536314
Sweden,SWE,1962,7582638
Sweden,SWE,1963,7632938
Sweden,SWE,1964,7691821
Sweden,SWE,1965,7755758
Sweden,SWE,1966,7819976
Sweden,SWE,1967,7882645
Sweden,SWE,1968,7937776
Sweden,SWE,1969,7983538
Sweden,SWE,1970,8027701
Sweden,SWE,1971,8073823
Sweden,SWE,1972,8117718
Sweden,SWE,1973,8156938
Sweden,SWE,1974,8193157
Sweden,SWE,1975,8224408
Sweden,SWE,1976,8246992
Sweden,SWE,1977,8265245
Sweden,SWE,1978,8281304
Sweden,SWE,1979,8296037
Sweden,SWE,1980,8311761
Sweden,SWE,1981,8326689
Sweden,SWE,1982,8340726
Sweden,SWE,1983,8355111
Sweden,SWE,1984,8371284
Sweden,SWE,1985,8389918
Sweden,SWE,1986,8411798
Sweden,SWE,1987,8438000
Sweden,SWE,1988,8468135
Sweden,SWE,1989,8504982
Sweden,SWE,1990,8548407
Sweden,SWE,1991,8594170
Sweden,SWE,1992,8640277
Sweden,SWE,1993,8683403
Sweden,SWE,1994,8723467
Sweden,SWE,1995,8758496
Sweden,SWE,1996,8785493
Sweden,SWE,1997,8807868
Sweden,SWE,1998,8828629
Sweden,SWE,1999,8848881
Sweden,SWE,2000,8871042
Sweden,SWE,2001,8896748
Sweden,SWE,2002,8926011
Sweden,SWE,2003,8961506
Sweden,SWE,2004,9004263
Sweden,SWE,2005,9051739
Sweden,SWE,2006,9104724
Sweden,SWE,2007,9164274
Sweden,SWE,2008,9229282
Sweden,SWE,2009,9301413
Sweden,SWE,2010,9381722
Sweden,SWE,2011,9467384
Sweden,SWE,2012,9555984
Sweden,SWE,2013,9648935
Sweden,SWE,2014,9747507
Sweden,SWE,2015,9849344
Sweden,SWE,2016,9953322
Sweden,SWE,2017,10058191
Sweden,SWE,2018,10162300
Sweden,SWE,2019,10267922
Sweden,SWE,2020,10368968
Sweden,SWE,2021,10467095
