Entity,Code,Year,Population
Spain,ESP,1889,17663309
Spain,ESP,1890,17749968
Spain,ESP,1891,17834434
Spain,ESP,1892,17916684
Spain,ESP,1893,17996694
Spain,ESP,1894,18077062
Spain,ESP,1895,18157788
Spain,ESP,1896,18238875
Spain,ESP,1897,18320325
Spain,ESP,1898,18402137
Spain,ESP,1899,18492800
Spain,ESP,1900,18592411
Spain,ESP,1901,18701066
Spain,ESP,1902,18818864
Spain,ESP,1903,18945905
Spain,ESP,1904,19073803
Spain,ESP,1905,19202565
Spain,ESP,1906,19332196
Spain,ESP,1907,19462702
Spain,ESP,1908,19594089
Spain,ESP,1909,19726214
Spain,ESP,1910,19859082
Spain,ESP,1911,19992695
Spain,ESP,1912,20127058
Spain,ESP,1913,20262175
Spain,ESP,1914,20398200
Spain,ESP,1915,20535137
Spain,ESP,1916,20672994
Spain,ESP,1917,20811776
Spain,ESP,1918,20951479
Spain,ESP,1919,21105927
Spain,ESP,1920,21275357
Spain,ESP,1921,21460007
Spain,ESP,1922,21660122
Spain,ESP,1923,21875945
Spain,ESP,1924,22093919
Spain,ESP,1925,22314065
Spain,ESP,1926,22536404
Spain,ESP,1927,22760959
Spain,ESP,1928,22987751
Spain,ESP,1929,23214389
Spain,ESP,1930,23440849
Spain,ESP,1931,23667105
Spain,ESP,1932,23893132
Spain,ESP,1933,24118905
Spain,ESP,1934,24346811
Spain,ESP,1935,24576871
Spain,ESP,1936,24809105
Spain,ESP,1937,25043533
Spain,ESP,1938,25280177
Spain,ESP,1939,25514739
Spain,ESP,1940,25747164
Spain,ESP,1941,25977393
Spain,ESP,1942,26205369
Spain,ESP,1943,26431030
Spain,ESP,1944,26658635
Spain,ESP,1945,26888200
Spain,ESP,1946,27119742
Spain,ESP,1947,27353278
Spain,ESP,1948,27588824
Spain,ESP,1949,27827617
Spain,ESP,1950,28069696
Spain,ESP,1951,28207082
Spain,ESP,1952,28404774
Spain,ESP,1953,28633540
Spain,ESP,1954,28862382
Spain,ESP,1955,29095376
Spain,ESP,1956,29329782
Spain,ESP,1957,29577444
Spain,ESP,1958,29857444
Spain,ESP,1959,30150510
Spain,ESP,1960,30415594
Spain,ESP,1961,30711868
Spain,ESP,1962,31052630
Spain,ESP,1963,31388554
Spain,ESP,1964,31747644
Spain,ESP,1965,32112016
Spain,ESP,1966,32462272
Spain,ESP,1967,32814224
Spain,ESP,1968,33157582
Spain,ESP,1969,33480508
Spain,ESP,1970,33792624
Spain,ESP,1971,34133624
Spain,ESP,1972,34515176
Spain,ESP,1973,34898152
Spain,ESP,1974,35329900
Spain,ESP,1975,35760432
Spain,ESP,1976,36139072
Spain,ESP,1977,36513080
Spain,ESP,1978,36865440
Spain,ESP,1979,37188964
Spain,ESP,1980,37491664
Spain,ESP,1981,37758648
Spain,ESP,1982,37982144
Spain,ESP,1983,38169764
Spain,ESP,1984,38329928
Spain,ESP,1985,38471924
Spain,ESP,1986,38590808
Spain,ESP,1987,38694532
Spain,ESP,1988,38781724
Spain,ESP,1989,38847320
Spain,ESP,1990,38889888
Spain,ESP,1991,38997064
Spain,ESP,1992,39202248
Spain,ESP,1993,39420540
Spain,ESP,1994,39623732
Spain,ESP,1995,39814568
Spain,ESP,1996,39996476
Spain,ESP,1997,40180048
Spain,ESP,1998,40362356
Spain,ESP,1999,40542232
Spain,ESP,2000,40741652
Spain,ESP,2001,40966448
Spain,ESP,2002,41477652
Spain,ESP,2003,42230268
Spain,ESP,2004,42959672
Spain,ESP,2005,43685372
Spain,ESP,2006,44422824
Spain,ESP,2007,45245784
Spain,ESP,2008,45966544
Spain,ESP,2009,46367772
Spain,ESP,2010,46572776
Spain,ESP,2011,46729232
Spain,ESP,2012,46756084
Spain,ESP,2013,46603460
Spain,ESP,2014,46464548
Spain,ESP,2015,46431344
Spain,ESP,2016,46473320
Spain,ESP,2017,46584168
Spain,ESP,2018,46792044
Spain,ESP,2019,47131372
Spain,ESP,2020,47363808
Spain,ESP,2021,47486932
