Entity,Code,Year,Population
Albania,ALB,1867,587920
Albania,ALB,1868,593546
Albania,ALB,1869,599215
Albania,ALB,1870,604928
Albania,ALB,1871,610685
Albania,ALB,1872,616487
Albania,ALB,1873,622333
Albania,ALB,1874,628235
Albania,ALB,1875,634193
Albania,ALB,1876,640208
Albania,ALB,1877,646279
Albania,ALB,1878,652408
Albania,ALB,1879,658596
Albania,ALB,1880,664842
Albania,ALB,1881,671147
Albania,ALB,1882,677511
Albania,ALB,1883,683937
Albania,ALB,1884,690423
Albania,ALB,1885,696970
Albania,ALB,1886,703580
Albania,ALB,1887,710252
Albania,ALB,1888,716988
Albania,ALB,1889,723850
Albania,ALB,1890,730840
Albania,ALB,1891,737961
Albania,ALB,1892,745214
Albania,ALB,1893,752600
Albania,ALB,1894,760060
Albania,ALB,1895,767593
Albania,ALB,1896,775202
Albania,ALB,1897,782885
Albania,ALB,1898,790645
Albania,ALB,1899,798342
Albania,ALB,1900,805974
Albania,ALB,1901,813539
Albania,ALB,1902,821036
Albania,ALB,1903,828461
Albania,ALB,1904,835954
Albania,ALB,1905,843514
Albania,ALB,1906,851143
Albania,ALB,1907,858841
Albania,ALB,1908,866609
Albania,ALB,1909,874016
Albania,ALB,1910,881057
Albania,ALB,1911,887724
Albania,ALB,1912,894013
Albania,ALB,1913,899917
Albania,ALB,1914,905859
Albania,ALB,1915,911841
Albania,ALB,1916,917862
Albania,ALB,1917,923923
Albania,ALB,1918,929879
Albania,ALB,1919,935646
Albania,ALB,1920,941221
Albania,ALB,1921,946603
Albania,ALB,1922,951788
Albania,ALB,1923,956775
Albania,ALB,1924,961788
Albania,ALB,1925,966828
Albania,ALB,1926,971893
Albania,ALB,1927,976986
Albania,ALB,1928,982104
Albania,ALB,1929,988255
Albania,ALB,1930,995454
Albania,ALB,1931,1003716
Albania,ALB,1932,1013057
Albania,ALB,1933,1023495
Albania,ALB,1934,1034040
Albania,ALB,1935,1044694
Albania,ALB,1936,1055458
Albania,ALB,1937,1066333
Albania,ALB,1938,1077319
Albania,ALB,1939,1088816
Albania,ALB,1940,1100833
Albania,ALB,1941,1113381
Albania,ALB,1942,1126469
Albania,ALB,1943,1140109
Albania,ALB,1944,1153914
Albania,ALB,1945,1167887
Albania,ALB,1946,1182028
Albania,ALB,1947,1196341
Albania,ALB,1948,1210827
Albania,ALB,1949,1229519
Albania,ALB,1950,1252587
Albania,ALB,1951,1289175
Albania,ALB,1952,1326957
Albania,ALB,1953,1366747
Albania,ALB,1954,1409011
Albania,ALB,1955,1453732
Albania,ALB,1956,1500625
Albania,ALB,1957,1549575
Albania,ALB,1958,1600986
Albania,ALB,1959,1655022
Albania,ALB,1960,1711189
Albania,ALB,1961,1769076
Albania,ALB,1962,1828234
Albania,ALB,1963,1888302
Albania,ALB,1964,1949020
Albania,ALB,1965,2009793
Albania,ALB,1966,2070694
Albania,ALB,1967,2132447
Albania,ALB,1968,2195474
Albania,ALB,1969,2259797
Albania,ALB,1970,2324733
Albania,ALB,1971,2389820
Albania,ALB,1972,2455181
Albania,ALB,1973,2520442
Albania,ALB,1974,2585457
Albania,ALB,1975,2650128
Albania,ALB,1976,2713564
Albania,ALB,1977,2774798
Albania,ALB,1978,2833317
Albania,ALB,1979,2888764
Albania,ALB,1980,2941650
Albania,ALB,1981,2992391
Albania,ALB,1982,3041188
Albania,ALB,1983,3087904
Albania,ALB,1984,3131731
Albania,ALB,1985,3171727
Albania,ALB,1986,3207129
Albania,ALB,1987,3237677
Albania,ALB,1988,3263019
Albania,ALB,1989,3282187
Albania,ALB,1990,3295073
Albania,ALB,1991,3302087
Albania,ALB,1992,3303738
Albania,ALB,1993,3300715
Albania,ALB,1994,3294001
Albania,ALB,1995,3284370
Albania,ALB,1996,3271336
Albania,ALB,1997,3253721
Albania,ALB,1998,3232185
Albania,ALB,1999,3208265
Albania,ALB,2000,3182027
Albania,ALB,2001,3153615
Albania,ALB,2002,3123554
Albania,ALB,2003,3092993
Albania,ALB,2004,3062629
Albania,ALB,2005,3032636
Albania,ALB,2006,3003391
Albania,ALB,2007,2976089
Albania,ALB,2008,2951690
Albania,ALB,2009,2930553
Albania,ALB,2010,2913402
Albania,ALB,2011,2900660
Albania,ALB,2012,2892191
Albania,ALB,2013,2887019
Albania,ALB,2014,2884100
Albania,ALB,2015,2882482
Albania,ALB,2016,2881064
Albania,ALB,2017,2879361
Albania,ALB,2018,2877019
Albania,ALB,2019,2873883
Albania,ALB,2020,2866850
Albania,ALB,2021,2854710
